id,detailed_type,categ_id,default_code,name,sale_ok,purchase_ok,uom_id,uom_po_id,route_ids
setup.product_template.1165,product,Ingredients / Herbals - Botanicals,RHA071,Broccoli powder,0,1,g,kg,Buy
setup.product_template.1166,product,Ingredients / Herbals - Botanicals,RHA084,"Caffeine, natural from Coffea arabica bean, 98.5% caffeine",0,1,g,kg,Buy
setup.product_template.1167,product,Ingredients / Herbals - Botanicals,RHA085,"Caffeine, natural from Camellia sinensis",0,1,g,kg,Buy
setup.product_template.1168,product,Ingredients / Herbals - Botanicals,RHA086,Capsicum 10:1 PE,0,1,g,kg,Buy
setup.product_template.1169,product,Ingredients / Herbals - Botanicals,RHA088,Caralluma fimbriata 20:1 PE,0,1,g,kg,Buy
setup.product_template.1170,product,Ingredients / Herbals - Botanicals,RHA089,Caralluma fimbriata Raw Powder,0,1,g,kg,Buy
setup.product_template.1171,product,Ingredients / Herbals - Botanicals,RHA097,Catuaba powder,0,1,g,kg,Buy
setup.product_template.1172,product,Ingredients / Herbals - Botanicals,RHA101,Ceylon cinnamon (organic),0,1,g,kg,Buy
setup.product_template.1173,product,Ingredients / Herbals - Botanicals,RHA102,Organic Chaga mushroom on oats - (M2 Ingredients),0,1,g,kg,Buy
setup.product_template.1174,product,Ingredients / Herbals - Botanicals,RHA103,Chamomile extract 1.2% apigenin,0,1,g,kg,Buy
setup.product_template.1175,product,Ingredients / Herbals - Botanicals,RHA104,Chamomile powder,0,1,g,kg,Buy
setup.product_template.1176,product,Ingredients / Herbals - Botanicals,RHA107,Chrysin 98%,0,1,g,kg,Buy
setup.product_template.1177,product,Ingredients / Herbals - Botanicals,RHA110,Cinnamon bark 10:1 PE,0,1,g,kg,Buy
setup.product_template.1178,product,Ingredients / Herbals - Botanicals,RHA111,Cinnamon bark powder,0,1,g,kg,Buy
setup.product_template.1179,product,Ingredients / Herbals - Botanicals,RHA119,Citrus aurantium 6% synephrine,0,1,g,kg,Buy
setup.product_template.1180,product,Ingredients / Herbals - Botanicals,RHA120,Citrus bioflavanoids 4:1 PE,0,1,g,kg,Buy
setup.product_template.1181,product,Ingredients / Herbals - Botanicals,RHA125,"Coconut milk powder, organic",0,1,g,kg,Buy
setup.product_template.1182,product,Ingredients / Herbals - Botanicals,RHA127,Coconut Water Powder,0,1,g,kg,Buy
setup.product_template.1183,product,Ingredients / Herbals - Botanicals,RHA128,Organic Coconut Water Powder - (Hebei Yongju),0,1,g,kg,Buy
setup.product_template.1184,product,Ingredients / Herbals - Botanicals,RHA129,Coleus forskohlii 10% forskolin,0,1,g,kg,Buy
setup.product_template.1185,product,Ingredients / Herbals - Botanicals,RHA130,Coleus forskohlii 20% Forskolin,0,1,g,kg,Buy
setup.product_template.1186,product,Ingredients / Herbals - Botanicals,RHA135,Chamomile powder,0,1,g,kg,Buy
setup.product_template.1187,product,Ingredients / Herbals - Botanicals,RHA136,Organic Cordyceps mushroom on oats - (M2 Ingredients),0,1,g,kg,Buy
setup.product_template.1188,product,Ingredients / Herbals - Botanicals,RHA137,Cordyceps mushroom on sorghum (Organic),0,1,g,kg,Buy
setup.product_template.1189,product,Ingredients / Herbals - Botanicals,RHA138,Cordyceps sinensis PE,0,1,g,kg,Buy
setup.product_template.1190,product,Ingredients / Herbals - Botanicals,RHA140,Curcuminoids 95% (NON-organic) (Prop 65 compliant),0,1,g,kg,Buy
setup.product_template.1191,product,Ingredients / Herbals - Botanicals,RHA144,Dandelion root 10:1 PE,0,1,g,kg,Buy
setup.product_template.1192,product,Ingredients / Herbals - Botanicals,RHA146,Dandelion root 4 to 1,0,1,g,kg,Buy
setup.product_template.1193,product,Ingredients / Herbals - Botanicals,RHA151,"DHEA, micronized, 80 mesh",0,1,g,kg,Buy
setup.product_template.1194,product,Ingredients / Herbals - Botanicals,RHA158,Eleutherococcus Senticosus Root Powder,0,1,g,kg,Buy
setup.product_template.1195,product,Ingredients / Herbals - Botanicals,RHA165,Epimedium powder,0,1,g,kg,Buy
setup.product_template.1196,product,Ingredients / Herbals - Botanicals,RHA169,Eurycoma longifolia 100:1 PE,0,1,g,kg,Buy
setup.product_template.1197,product,Ingredients / Herbals - Botanicals,RHA171,Evening primrose powder,0,1,g,kg,Buy
setup.product_template.1198,product,Ingredients / Herbals - Botanicals,RHA176,Fenugreek 50% saponins,0,1,g,kg,Buy
setup.product_template.1199,product,Ingredients / Herbals - Botanicals,RHA178,Fisetin 98%,0,1,g,kg,Buy
setup.product_template.1200,product,Ingredients / Herbals - Botanicals,RHA179,Flax seed 20% lignans,0,1,g,kg,Buy
setup.product_template.1201,product,Ingredients / Herbals - Botanicals,RHA180,Flax seed powder (golden),0,1,g,kg,Buy
setup.product_template.1202,product,Ingredients / Herbals - Botanicals,RHA185,Garcinia cambogia 60% HCA GRANULAR,0,1,g,kg,Buy
setup.product_template.1203,product,Ingredients / Herbals - Botanicals,RHA186,Garcinia cambogia 60% HCA Powder,0,1,g,kg,Buy
setup.product_template.1204,product,Ingredients / Herbals - Botanicals,RHA192,Ginger root 10:1 PE,0,1,g,kg,Buy
setup.product_template.1205,product,Ingredients / Herbals - Botanicals,RHA194,Ginger root powder,0,1,g,kg,Buy
setup.product_template.1206,product,Ingredients / Herbals - Botanicals,RHA195,Gingever 10% gingerols (powder),0,1,g,kg,Buy
setup.product_template.1207,product,Ingredients / Herbals - Botanicals,RHA196,Ginkgo biloba 24%,0,1,g,kg,Buy
setup.product_template.1208,product,Ingredients / Herbals - Botanicals,RHA199,Glucomannan (Konjac) 90%,0,1,g,kg,Buy
setup.product_template.1209,product,Ingredients / Herbals - Botanicals,RHA203,12.5% 6-Paradol,0,1,g,kg,Buy
setup.product_template.1210,product,Ingredients / Herbals - Botanicals,RHA204,Grape seed 4:1 PE,0,1,g,kg,Buy
setup.product_template.1211,product,Ingredients / Herbals - Botanicals,RHA205,Grape Seed 95% PAC,0,1,g,kg,Buy
setup.product_template.1212,product,Ingredients / Herbals - Botanicals,RHA207,Green coffee bean 4 to 1 PE,0,1,g,kg,Buy
setup.product_template.1213,product,Ingredients / Herbals - Botanicals,RHA208,Green coffee bean 50% chlorogenic acids,0,1,g,kg,Buy
setup.product_template.1214,product,Ingredients / Herbals - Botanicals,RHA211,Green tea 50% CAFFEINE,0,1,g,kg,Buy
setup.product_template.1215,product,Ingredients / Herbals - Botanicals,RHA212,Green Tea 50% Polyphenols,0,1,g,kg,Buy
setup.product_template.1216,product,Ingredients / Herbals - Botanicals,RHA213,Green Tea 95% Poly 45% EGCG,0,1,g,kg,Buy
setup.product_template.1217,product,Ingredients / Herbals - Botanicals,RHA215,"Green tea 98% poly, 50% EGCG, >80% catechins",0,1,g,kg,Buy
setup.product_template.1218,product,Ingredients / Herbals - Botanicals,RHA217,Guarana seed 22% caffeine,0,1,g,kg,Buy
setup.product_template.1219,product,Ingredients / Herbals - Botanicals,RHA218,Guggulsterones 10%,0,1,g,kg,Buy
setup.product_template.1220,product,Ingredients / Herbals - Botanicals,RHA223,Hawthorn berry 2% vitexin,0,1,g,kg,Buy
setup.product_template.1221,product,Ingredients / Herbals - Botanicals,RHA227,Hemp Isolate 99% CBD 0% THC,0,1,g,kg,Buy
setup.product_template.1222,product,Ingredients / Herbals - Botanicals,RHA231,Hoodia 20:1 Extract,0,1,g,kg,Buy
setup.product_template.1223,product,Ingredients / Herbals - Botanicals,RHA233,Hops extract 10:1 PE,0,1,g,kg,Buy
setup.product_template.1224,product,Ingredients / Herbals - Botanicals,RHA235,Horny goat weed (Epimedium) 10:1 PE,0,1,g,kg,Buy
setup.product_template.1225,product,Ingredients / Herbals - Botanicals,RHA237,Horsetail 4:1,0,1,g,kg,Buy
setup.product_template.1226,product,Ingredients / Herbals - Botanicals,RHA239,Huperzia serrata 1% Huperzine A,0,1,g,kg,Buy
setup.product_template.1227,product,Ingredients / Herbals - Botanicals,RHA241,Inulin (organic) 90% (Artichoke),0,1,g,kg,Buy
setup.product_template.1228,product,Minerals / Iodine,RHA246,Kelp (Laminaria digitata),0,1,g,kg,Buy
setup.product_template.1229,product,Ingredients / Herbals - Botanicals,RHA246,"Kelp (Laminaria digitata), >0.25% Iodine",0,1,g,kg,Buy
setup.product_template.1230,product,Ingredients / Herbals - Botanicals,RHA247,Lemon balm powder,0,1,g,kg,Buy
setup.product_template.1231,product,Ingredients / Herbals - Botanicals,RHA248,Lemon juice powder (organic),0,1,g,kg,Buy
setup.product_template.1232,product,Ingredients / Herbals - Botanicals,RHA250,Licorice root (Deglycyrrhizinated <1% glycyrrhizic acids),0,1,g,kg,Buy
setup.product_template.1233,product,Ingredients / Herbals - Botanicals,RHA254,Organic Lions mane on oats - (M2 Ingredients),0,1,g,kg,Buy
setup.product_template.1234,product,Ingredients / Herbals - Botanicals,RHA255,Lion's mane powder,0,1,g,kg,Buy
setup.product_template.1235,product,Ingredients / Herbals - Botanicals,RHA256,Maca root 4:1 PE,0,1,g,kg,Buy
setup.product_template.1236,product,Ingredients / Herbals - Botanicals,RHA257,Maca root powder,0,1,g,kg,Buy
setup.product_template.1237,product,Ingredients / Herbals - Botanicals,RHA259,Maitake mushroom on oats (organic),0,1,g,kg,Buy
setup.product_template.1238,product,Ingredients / Herbals - Botanicals,RHA261,"Mangosteen fruit rind, 30% alpha-mangostins",0,1,g,kg,Buy
setup.product_template.1239,product,Ingredients / Herbals - Botanicals,RHA262,Marshmallow root 4:1 PE,0,1,g,kg,Buy
setup.product_template.1240,product,Ingredients / Herbals - Botanicals,RHA263,"Matcha, premium, organic",0,1,g,kg,Buy
setup.product_template.1241,product,Ingredients / Herbals - Botanicals,RHA264,Milk thistle 80% silymarins,0,1,g,kg,Buy
setup.product_template.1242,product,Ingredients / Herbals - Botanicals,RHA270,Mucuna pruriens 20% L-Dopa,0,1,g,kg,Buy
setup.product_template.1243,product,Ingredients / Herbals - Botanicals,RHA271,Mucuna pruriens 4:1 PE,0,1,g,kg,Buy
setup.product_template.1244,product,Ingredients / Herbals - Botanicals,RHA272,Mucuna pruriens 98% L-Dopa,0,1,g,kg,Buy
setup.product_template.1245,product,Ingredients / Herbals - Botanicals,RHA274,Muira puama powder,0,1,g,kg,Buy
setup.product_template.1246,product,Ingredients / Herbals - Botanicals,RHA279,Nutmeg powder,0,1,g,kg,Buy
setup.product_template.1247,product,Ingredients / Herbals - Botanicals,RHA281,Olive Leaf 40% Oleuropein,0,1,g,kg,Buy
setup.product_template.1248,product,Ingredients / Herbals - Botanicals,RHA283,Organic beet root powder,0,1,g,kg,Buy
setup.product_template.1249,product,Ingredients / Herbals - Botanicals,RHA285,Organic green coffee bean powder,0,1,g,kg,Buy
setup.product_template.1250,product,Ingredients / Herbals - Botanicals,RHA286,Organic guarana powder,0,1,g,kg,Buy
setup.product_template.1251,product,Ingredients / Herbals - Botanicals,RHA287,Organic maca root powder,0,1,g,kg,Buy
setup.product_template.1252,product,Ingredients / Herbals - Botanicals,RHA288,Organic matcha tea powder,0,1,g,kg,Buy
setup.product_template.1253,product,Ingredients / Herbals - Botanicals,RHA290,Panax Ginseng 20% Ginsenosides UV,0,1,g,kg,Buy
setup.product_template.1254,product,Ingredients / Herbals - Botanicals,RHA293,Passion flower (Passiflora incarnata) 10:1 PE,0,1,g,kg,Buy
setup.product_template.1255,product,Ingredients / Herbals - Botanicals,RHA294,Peach ceramides,0,1,g,kg,Buy
setup.product_template.1256,product,Ingredients / Herbals - Botanicals,RHA300,Pomegranate 40% ellagic acid,0,1,g,kg,Buy
setup.product_template.1257,product,Ingredients / Herbals - Botanicals,RHA301,Pomegranate juice powder,0,1,g,kg,Buy
setup.product_template.1258,product,Ingredients / Herbals - Botanicals,RHA310,"Quercetin dihydrate >95%, GRANULAR",0,1,g,kg,Buy
setup.product_template.1259,product,Ingredients / Herbals - Botanicals,RHA311,Quercetin dihydrate >95%,0,1,g,kg,Buy
setup.product_template.1260,product,Ingredients / Herbals - Botanicals,RHA315,Rauwolfia vomitoria 90% Alpha Yohimbine,0,1,g,kg,Buy
setup.product_template.1261,product,Ingredients / Herbals - Botanicals,RHA317,Red panax ginseng powder,0,1,g,kg,Buy
setup.product_template.1262,product,Ingredients / Herbals - Botanicals,RHA321,Organic Reishi mushroom on oats - (M2 Ingredients),0,1,g,kg,Buy
setup.product_template.1263,product,Ingredients / Herbals - Botanicals,RHA324,Reishi mushroom powder,0,1,g,kg,Buy
setup.product_template.1264,product,Ingredients / Herbals - Botanicals,RHA325,Trans-Resveratrol 50%,0,1,g,kg,Buy
setup.product_template.1265,product,Ingredients / Herbals - Botanicals,RHA327,Rhodiola rosea 3% salidrosides,0,1,g,kg,Buy
setup.product_template.1266,product,Ingredients / Herbals - Botanicals,RHA328,"Rhodiola rosea 1% salidrosides, 3% rosavins",0,1,g,kg,Buy
setup.product_template.1267,product,Ingredients / Herbals - Botanicals,RHA329,Rhodiola rosea powder,0,1,g,kg,Buy
setup.product_template.1268,product,Ingredients / Herbals - Botanicals,RHA334,Rutaecarpine,0,1,g,kg,Buy
setup.product_template.1269,product,Ingredients / Herbals - Botanicals,RHA336,Safflower oil powder,0,1,g,kg,Buy
setup.product_template.1270,product,Ingredients / Herbals - Botanicals,RHA338,Saw palmetto 45%,0,1,g,kg,Buy
setup.product_template.1271,product,Ingredients / Herbals - Botanicals,RHA339,Saw palmetto berry 4:1,0,1,g,kg,Buy
setup.product_template.1272,product,Ingredients / Herbals - Botanicals,RHA342,Schisandra berry 16% Schizandrin,0,1,g,kg,Buy
setup.product_template.1273,product,Ingredients / Herbals - Botanicals,RHA350,Slippery elm bark powder,0,1,g,kg,Buy
setup.product_template.1274,product,Ingredients / Herbals - Botanicals,RHA352,Spirullina powder,0,1,g,kg,Buy
setup.product_template.1275,product,Ingredients / Herbals - Botanicals,RHA354,Stinging nettle root powder,0,1,g,kg,Buy
setup.product_template.1276,product,Ingredients / Herbals - Botanicals,RHA356,Suma root powder,0,1,g,kg,Buy
setup.product_template.1277,product,Ingredients / Herbals - Botanicals,RHA357,Sunflower lecithin powder (de-oiled),0,1,g,kg,Buy
setup.product_template.1278,product,Ingredients / Herbals - Botanicals,RHA361,Tart cherry 4:1 PE,0,1,g,kg,Buy
setup.product_template.1279,product,Ingredients / Herbals - Botanicals,RHA362,Theobromine,0,1,g,kg,Buy
setup.product_template.1280,product,Ingredients / Herbals - Botanicals,RHA363,Tribulus terrestis 45% saponins,0,1,g,kg,Buy
setup.product_template.1281,product,Ingredients / Herbals - Botanicals,RHA364,Tribulus terrestis 95% saponins,0,1,g,kg,Buy
setup.product_template.1282,product,Ingredients / Herbals - Botanicals,RHA366,Organic Turkey Tail mushroom on oats - (M2 Ingredients),0,1,g,kg,Buy
setup.product_template.1283,product,Ingredients / Herbals - Botanicals,RHA368,Organic Turmeric powder - (Euroasia),0,1,g,kg,Buy
setup.product_template.1284,product,Ingredients / Herbals - Botanicals,RHA370,Valerian root 10:1 PE,0,1,g,kg,Buy
setup.product_template.1285,product,Ingredients / Herbals - Botanicals,RHA371,Valerian root 4:1 PE,0,1,g,kg,Buy
setup.product_template.1286,product,Ingredients / Herbals - Botanicals,RHA378,Wakame 50% Fucoxanthin,0,1,g,kg,Buy
setup.product_template.1287,product,Ingredients / Herbals - Botanicals,RHA379,Watercress leaf powder,0,1,g,kg,Buy
setup.product_template.1288,product,Ingredients / Herbals - Botanicals,RHA381,White button mushroom 10:1 PE,0,1,g,kg,Buy
setup.product_template.1289,product,Ingredients / Herbals - Botanicals,RHA383,White kidney bean 20 to 1 PE,0,1,g,kg,Buy
setup.product_template.1290,product,Ingredients / Herbals - Botanicals,RHA384,"White tea leaf 40% polyphenols, 20% catechins",0,1,g,kg,Buy
setup.product_template.1291,product,Ingredients / Herbals - Botanicals,RHA386,Wild yam powder,0,1,g,kg,Buy
setup.product_template.1292,product,Ingredients / Herbals - Botanicals,RHA388,Yerba mate powder,0,1,g,kg,Buy
setup.product_template.1293,product,Ingredients / Herbals - Botanicals,RHA391,Yohimbine HCl,0,1,g,kg,Buy
setup.product_template.1294,product,Ingredients / Flavors - Sweeteners - Colors,RHA393,Lemon Balm Extract 5:1,0,1,g,kg,Buy
setup.product_template.1295,product,Ingredients / Herbals - Botanicals,RHA396,Black maca 4:1 PE,0,1,g,kg,Buy
setup.product_template.1296,product,Ingredients / Herbals - Botanicals,RHA397,Apple fiber powder 320,0,1,g,kg,Buy
setup.product_template.1297,product,Ingredients / Herbals - Botanicals,RHA398,Blueberry powder 40 Air Dried,0,1,g,kg,Buy
setup.product_template.1298,product,Ingredients / Herbals - Botanicals,RHA400,Holy basil powder,0,1,g,kg,Buy
setup.product_template.1299,product,Ingredients / Herbals - Botanicals,RHA401,Siberian ginseng Ext. 0.8% eleutherosides,0,1,g,kg,Buy
setup.product_template.1300,product,Ingredients / Herbals - Botanicals,RHA402,Trans-Resveratrol 98% from Polygonum,0,1,g,kg,Buy
setup.product_template.1301,product,Ingredients / Herbals - Botanicals,RHA403,"Cactus stem powder, prickly pe",0,1,g,kg,Buy
setup.product_template.1302,product,Ingredients / Herbals - Botanicals,RHA405,Panax ginseng 80% ginsenosides,0,1,g,kg,Buy
setup.product_template.1303,product,Ingredients / Herbals - Botanicals,RHA407,Blueberry fruit 4:1 PE,0,1,g,kg,Buy
setup.product_template.1304,product,Ingredients / Herbals - Botanicals,RHA408,Hibiscus Flower Extract 5% Flavones,0,1,g,kg,Buy
setup.product_template.1305,product,Ingredients / Herbals - Botanicals,RHA413,Diindolylmethane,0,1,g,kg,Buy
setup.product_template.1306,product,Ingredients / Herbals - Botanicals,RHA422,French maritime pine bark #825016 (Euromed),0,1,g,kg,Buy
setup.product_template.1307,product,Ingredients / Herbals - Botanicals,RHA424,Oatmeal flour powder,0,1,g,kg,Buy
setup.product_template.1308,product,Ingredients / Herbals - Botanicals,RHA501,Passion Flower 5%,0,1,g,kg,Buy
setup.product_template.1309,product,Ingredients / Herbals - Botanicals,RHA515,Citrus bioflavanoid complex 40 50%,0,1,g,kg,Buy
setup.product_template.1310,product,Ingredients / Herbals - Botanicals,RHA523,Cocoa bean 20% theobromine,0,1,g,kg,Buy
setup.product_template.1311,product,Ingredients / Herbals - Botanicals,RHA525,Cissus Quadrangularis Extract 20% Ketosterones,0,1,g,kg,Buy
setup.product_template.1312,product,Ingredients / Herbals - Botanicals,RHA526,Organic beet root powder-Force Factor,0,1,g,kg,Buy
setup.product_template.1313,product,Ingredients / Herbals - Botanicals,RHA533,Long Pepper Extract 4:1,0,1,g,kg,Buy
setup.product_template.1314,product,Ingredients / Herbals - Botanicals,RHA542,Chaste Berry Vitex 5:1 Ext,0,1,g,kg,Buy
setup.product_template.1315,product,Ingredients / Herbals - Botanicals,RHA548,Spinach Powder,0,1,g,kg,Buy
setup.product_template.1316,product,Ingredients / Herbals - Botanicals,RHA549,Turkey Tail Mushroom Powder,0,1,g,kg,Buy
setup.product_template.1317,product,Ingredients / Herbals - Botanicals,RHA551,Organic Alfalfa grass powder - (Qimei),0,1,g,kg,Buy
setup.product_template.1318,product,Ingredients / Herbals - Botanicals,RHA552,Banaba leaf 20% corosolic acid,0,1,g,kg,Buy
setup.product_template.1319,product,Ingredients / Herbals - Botanicals,RHA553,"Broccoli powder, organic",0,1,g,kg,Buy
setup.product_template.1320,product,Ingredients / Herbals - Botanicals,RHA554,Conventional Kale powder,0,1,g,kg,Buy
setup.product_template.1321,product,Ingredients / Herbals - Botanicals,RHA556,Damiana (Turnera aphrodisiaca) leaf 5:1 PE,0,1,g,kg,Buy
setup.product_template.1322,product,Ingredients / Herbals - Botanicals,RHA557,Agaricus bisporus 30% polysaccharides,0,1,g,kg,Buy
setup.product_template.1323,product,Ingredients / Herbals - Botanicals,RHA558,Cranberry Powder,0,1,g,kg,Buy
